 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,89,111,19.2426,254.5807
2,110,230,4.8284,103.5269
3,115,235,3.4142,0
4,116,231,2.4142,0
5,133,245,8.0711,0
6,134,67,7.8284,0
7,136,277,6.2426,0
8,147,195,19.4853,0
9,147,266,5.8284,0
10,156,237,7.4142,0
11,161,188,7.4142,0
12,161,209,9.8284,0
13,162,214,8.8284,0
14,164,66,13.4853,0
15,171,75,32.8995,0
