 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,100,227,18.3137,229.468
2,123,201,15.8995,0
3,112,216,8.2426,0
4,112,216,6.8284,0
5,137,117,13.0711,0
6,159,210,16.6569,0
7,186,141,12.3137,0
8,186,182,7.8284,0
9,198,125,11.2426,0
