 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,126,128,5.2426,247.3087
2,143,216,19.7279,234.3381
3,149,256,18.7279,0
4,162,151,10.6569,0
5,175,183,13.6569,0
6,176,244,3.8284,0
7,179,56,6.4142,0
8,186,101,3.4142,0
9,213,153,8.6569,0
10,221,179,6.8284,0
11,227,132,18.3137,0
12,227,132,17.8995,0
13,223,156,11.6569,0
14,243,128,6.4142,0
15,247,136,5.8284,0
16,231,142,5.6569,0
17,227,127,5,0
