 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,106,192,8,348.0366
2,115,132,2,0
3,116,151,3.8284,0
4,119,161,2.8284,0
5,123,103,9.2426,0
6,142,145,5.4142,0
7,142,169,5.8284,0
8,147,164,6.6569,0
9,172,243,38.8995,0
