 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,87,118,37.4853,232.3381
2,126,118,4.8284,0
3,125,123,4.2426,0
4,204,165,5.4142,0
5,209,140,7.2426,0
6,218,162,33.9706,0
7,231,193,9.2426,0
8,231,202,9,0
9,231,193,7.2426,0
10,215,161,3.4142,0
11,216,159,2.4142,0
12,219,160,2.4142,0
13,214,161,1,0
14,216,152,6.2426,0
