model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
Unet++ timm-resnest101e jaccard,0.5121813141945426,0.6714352670956382,0.7268856088063129,0.6447657529284202,0.6714352670956382,0.015324414219999999,-6.140000000000001,8.02,-96.9,123.61999999999998,1.0,4.4,-1.18,1.42
DeepLabV3+ timm-resnest101e jaccard,0.5030082796651334,0.6610685333794906,0.7327769353835113,0.6322750127923378,0.6610685333794906,0.01540566422,-7.239999999999999,8.32,-99.82000000000001,120.49999999999997,0.3200000000000001,4.96,-1.32,1.56
DeepLabV3 timm-resnest101e jaccard,0.502794404824761,0.6617016405398818,0.7245045479786998,0.6334279624718946,0.6617016405398818,0.015324413999999998,-6.660000000000001,8.66,-99.38,123.17999999999999,0.18,4.26,-1.12,1.48
FPN timm-resnest101e jaccard,0.5014925244649551,0.6596732515100558,0.7235320423505811,0.6347458850793745,0.6596732515100558,0.015652343729999997,-7.12,8.600000000000001,-97.82000000000001,125.66000000000001,0.45999999999999996,5.46,-1.3199999999999998,1.48
PAN timm-resnest101e jaccard,0.5014007307707766,0.6617086151649225,0.7290585815813888,0.6240128165515448,0.6617086151649226,0.015218164000000001,-7.12,8.68,-103.94000000000001,129.54,1.2,4.640000000000001,-1.38,1.7399999999999998
Linknet timm-resnest101e jaccard,0.49604922883554725,0.654712421244108,0.7448342772929311,0.612189045952279,0.654712421244108,0.01546074213,-7.720000000000001,9.52,-116.0,145.76,0.58,5.18,-1.44,1.72
Unet timm-resnest101e jaccard,0.4904284246826987,0.6482268547302844,0.7330859195466998,0.612159756721388,0.6482268547302844,0.01555781263,-8.379999999999999,9.580000000000002,-117.1,132.85999999999999,-0.66,4.9799999999999995,-1.26,1.5799999999999998
PSPNet timm-resnest101e jaccard,0.4898917764948984,0.6495086016264359,0.7340008640514926,0.6064102473451337,0.6495086016264359,0.015586327569999997,-7.459999999999999,9.139999999999999,-111.13999999999999,133.57999999999998,0.26,4.54,-1.16,1.6
MAnet timm-resnest101e jaccard,0.4851373784189573,0.6472789975835258,0.7319758803232641,0.607705947120595,0.6472789975835258,0.01588769509,-8.040000000000001,9.64,-126.0,154.11999999999998,-0.1800000000000001,4.42,-1.34,1.6199999999999999
