model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 10,  0.43003887763214055 ± 0.08566468247095566 , 0.5965711859833289 ± 0.08133161616404301 , 0.6685913124620312 ± 0.056642490313767585 , 0.5633442927849506 ± 0.1472085222778108 , 0.5965711859833289 ± 0.08133161616404301 , 0.014746094 ± 0.008199208 , -11.0 ± 14.710540438746634 , 15.4 ± 10.011992808627062 , -159.6 ± 166.45191497847057 , 174.0 ± 151.33538911966363 , 5.8 ± 9.88736567544662 , 10.6 ± 4.363484845854286 , -3.0 ± 4.147288270665544 , 3.0 ± 4.147288270665544
unet++ efficientnet-b5 jaccard
fold 1,  0.480931587068896 ± 0.1292386900267818 , 0.6385332229354143 ± 0.1258359496306865 , 0.6966690767780427 ± 0.1330244061515672 , 0.5940040663421758 ± 0.12796866105239887 , 0.6385332229354144 ± 0.12583594963068653 , 0.018728515 ± 0.01163251 , -6.8 ± 8.182909018191515 , 8.4 ± 6.529931086925803 , -169.6 ± 190.0037894358952 , 169.6 ± 190.0037894358952 , 2.2 ± 6.705221845696084 , 5.0 ± 4.979959839195493 , -1.4 ± 1.4966629547095764 , 1.4 ± 1.4966629547095764
fold 2,  0.4486924562800242 ± 0.07226699757292261 , 0.6159103578338183 ± 0.0709204953262781 , 0.7757384071004043 ± 0.09110086141143664 , 0.5263098067340592 ± 0.09892756563507639 , 0.6159103578338183 ± 0.07092049532627807 , 0.017669922 ± 0.007314659 , -7.0 ± 5.727128425310541 , 7.8 ± 4.578209256903839 , -150.2 ± 45.68325732694638 , 150.2 ± 45.68325732694638 , 1.0 ± 4.049691346263317 , 3.8 ± 1.7204650534085253 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 3,  0.5281562699431472 ± 0.09448331807626453 , 0.6858389531185083 ± 0.08731538905428694 , 0.7263118484315603 ± 0.07740499443653596 , 0.651380911961029 ± 0.09920551661512844 , 0.6858389531185083 ± 0.08731538905428694 , 0.026328126 ± 0.021008939 , -20.0 ± 16.504544828622205 , 20.0 ± 16.504544828622205 , -288.6 ± 113.24592707907865 , 288.6 ± 113.24592707907865 , 1.2 ± 2.1354156504062622 , 1.6 ± 1.8547236990991407 , -4.0 ± 4.147288270665544 , 4.0 ± 4.147288270665544
fold 4,  0.4474886159967363 ± 0.11784921299912143 , 0.6089639264855339 ± 0.11481041252329247 , 0.5889507597813617 ± 0.12287591178827585 , 0.6334588759931367 ± 0.1132997223532857 , 0.6089639264855339 ± 0.1148104125232925 , 0.028138671 ± 0.004943161 , -1.6 ± 9.156418513807678 , 6.8 ± 6.337191807101943 , -133.8 ± 154.60711497211247 , 161.4 ± 125.52226894061468 , 5.4 ± 10.229369482035537 , 10.2 ± 5.455272678794342 , -0.8 ± 1.7204650534085253 , 1.6 ± 1.019803902718557
fold 5,  0.48065781887669656 ± 0.0488576285400892 , 0.6477685297116064 ± 0.04488054073680635 , 0.7070952767716513 ± 0.031107719861584962 , 0.6012963387366942 ± 0.06740029918639258 , 0.6477685297116065 ± 0.0448805407368064 , 0.021099608 ± 0.008420342 , -5.8 ± 5.114684741017769 , 5.8 ± 5.114684741017769 , -91.0 ± 118.56475024221997 , 94.6 ± 115.71274778519434 , -0.8 ± 4.261455150532504 , 4.0 ± 1.6733200530681511 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 6,  0.3086650558008442 ± 0.09007014613405684 , 0.463814059801911 ± 0.11504043037982759 , 0.6959158621324109 ± 0.10558345910220455 , 0.38338428870343155 ± 0.14170506909724456 , 0.463814059801911 ± 0.11504043037982759 , 0.00984961 ± 0.004424699 , -7.2 ± 11.548160026601641 , 12.0 ± 6.418722614352485 , -90.4 ± 102.14616977645319 , 124.8 ± 55.05415515653655 , -5.2 ± 9.94786409235671 , 9.6 ± 5.817215828899595 , 0.0 ± 1.2649110640673518 , 0.8 ± 0.9797958971132713
fold 7,  0.4207455529991929 ± 0.09114059953822264 , 0.5863731522109956 ± 0.09244623058021777 , 0.5896598450044273 ± 0.17329110028533706 , 0.6374131002268619 ± 0.08507422266449499 , 0.5863731522109958 ± 0.09244623058021774 , 0.022572268 ± 0.012931671 , -4.6 ± 4.673328578219169 , 5.8 ± 3.059411708155671 , -71.6 ± 257.15878363376976 , 218.8 ± 152.91749409403752 , 1.2 ± 7.934733769950949 , 6.8 ± 4.261455150532504 , -0.4 ± 1.019803902718557 , 0.8 ± 0.7483314773547883
fold 8,  0.4963546438069016 ± 0.05704648495031305 , 0.6614311917139292 ± 0.05216792941977433 , 0.7229123313276435 ± 0.0811416290451399 , 0.6168551337163494 ± 0.06883431437278377 , 0.6614311917139292 ± 0.05216792941977429 , 0.008583984 ± 0.003409683 , -7.6 ± 2.5768197453450252 , 7.6 ± 2.5768197453450252 , -74.4 ± 56.84927440170191 , 74.4 ± 56.84927440170191 , -0.2 ± 4.534313619501853 , 3.8 ± 2.4819347291981715 , -1.6 ± 1.2 , 1.6 ± 1.2
fold 9,  0.4614914376254363 ± 0.04058201700691898 , 0.6305087690583806 ± 0.036962564480769254 , 0.6998372448112151 ± 0.07336983487271587 , 0.5815935488949966 ± 0.05531131712632819 , 0.6305087690583806 ± 0.036962564480769254 , 0.0073144534 ± 0.0022704354 , -8.4 ± 4.17612260356422 , 8.4 ± 4.17612260356422 , -78.0 ± 47.64871456818116 , 78.0 ± 47.64871456818116 , -2.4 ± 3.7202150475476548 , 4.0 ± 1.8973665961010275 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 10,  0.42481419133985493 ± 0.07913778259859343 , 0.5922227500563897 ± 0.07359950061293592 , 0.6499739145511441 ± 0.0799821268606895 , 0.5828804533444776 ± 0.17337830525700146 , 0.5922227500563897 ± 0.07359950061293592 , 0.015431641 ± 0.00866474 , -13.4 ± 15.66652482205291 , 18.6 ± 8.890444308357148 , -146.8 ± 158.22439761301035 , 168.4 ± 135.0060739374344 , 2.0 ± 8.438009243891594 , 7.2 ± 4.833218389437829 , -3.0 ± 3.5777087639996634 , 3.0 ± 3.5777087639996634
unet++ efficientnet-b6 jaccard
fold 1,  0.5256292295554352 ± 0.11846864155685778 , 0.680783029470049 ± 0.10679030842489827 , 0.6782825431488371 ± 0.10484824199915065 , 0.6846950077777034 ± 0.11420949084362275 , 0.680783029470049 ± 0.10679030842489828 , 0.0184375 ± 0.012718833 , -4.0 ± 7.321202087089251 , 7.6 ± 3.4409301068170506 , -98.8 ± 105.74951536531975 , 103.6 ± 101.05166995156488 , 4.2 ± 7.730459236035076 , 5.4 ± 6.945502141674135 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 2,  0.4958656468911166 ± 0.06988917294646249 , 0.6601266219440359 ± 0.061171338733395884 , 0.7285679193099306 ± 0.08425704258768835 , 0.619628686022206 ± 0.09968962161579921 , 0.6601266219440358 ± 0.06117133873339584 , 0.017445311 ± 0.0073963827 , -4.0 ± 7.3484692283495345 , 6.8 ± 4.874423042781576 , -120.4 ± 83.91090513157393 , 127.6 ± 72.49441357787508 , 1.4 ± 4.317406628984581 , 3.8 ± 2.481934729198171 , -1.2 ± 1.4696938456699071 , 1.6 ± 1.019803902718557
fold 3,  0.5347091173988188 ± 0.12268570012971883 , 0.6873396105782373 ± 0.11864904757360359 , 0.7486511294089708 ± 0.09959751557704742 , 0.6375234073761311 ± 0.12914504498938703 , 0.6873396105782372 ± 0.11864904757360359 , 0.026167968 ± 0.02309775 , -16.8 ± 13.948476619330155 , 16.8 ± 13.948476619330155 , -329.2 ± 161.44274526902717 , 329.2 ± 161.44274526902717 , 3.6 ± 7.059745037889116 , 5.6 ± 5.607138307550475 , -3.2 ± 2.9933259094191533 , 3.2 ± 2.9933259094191533
fold 4,  0.4180956527119978 ± 0.12102875810644352 , 0.5793130184296761 ± 0.12146805209014971 , 0.630859057025346 ± 0.11541027201014395 , 0.5411331776723995 ± 0.13339699858662524 , 0.5793130184296762 ± 0.12146805209014973 , 0.02705664 ± 0.0055580274 , -2.2 ± 8.518215775618742 , 7.0 ± 5.329165037789691 , -228.2 ± 160.84203430695595 , 232.6 ± 154.4106213963275 , 4.8 ± 10.02796090937734 , 9.6 ± 5.607138307550475 , -1.0 ± 1.7888543819998317 , 1.8 ± 0.9797958971132712
fold 5,  0.49496422257440376 ± 0.040004933546437374 , 0.6612102532228091 ± 0.03606761990056389 , 0.7223922203971264 ± 0.04112351356653432 , 0.6182155067532593 ± 0.07803212551586207 , 0.6612102532228091 ± 0.03606761990056391 , 0.02035742 ± 0.008108994 , -8.0 ± 6.196773353931867 , 8.4 ± 5.642694391866353 , -104.0 ± 129.88456413292536 , 119.2 ± 116.09203245701231 , -1.8 ± 1.9390719429665317 , 2.2 ± 1.469693845669907 , -0.4 ± 0.7999999999999999 , 0.8 ± 0.4000000000000001
fold 6,  0.3408617124384018 ± 0.12351559045508326 , 0.4938608923934324 ± 0.15824441831793246 , 0.6798253650584021 ± 0.10426737282668987 , 0.4350386767357689 ± 0.17216307893900853 , 0.4938608923934324 ± 0.15824441831793248 , 0.009201172 ± 0.0036013285 , -5.6 ± 9.134549797335389 , 9.6 ± 4.758150901348127 , -71.0 ± 83.93568966774502 , 105.8 ± 29.875742668593194 , -5.2 ± 8.97552226892675 , 9.2 ± 4.791659420284375 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 7,  0.3970568600552194 ± 0.08551669370904291 , 0.5626297655609556 ± 0.09466530450491326 , 0.6089964250401988 ± 0.19391045106300947 , 0.5865943463348875 ± 0.09132661438899099 , 0.5626297655609556 ± 0.09466530450491324 , 0.023519533 ± 0.0143344775 , -9.4 ± 4.923413450036469 , 9.4 ± 4.923413450036469 , -153.0 ± 318.35640405055466 , 289.8 ± 201.9300869112872 , -0.6 ± 11.740528097151337 , 9.0 ± 7.563068160475615 , -0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 8,  0.4821429527851816 ± 0.07609234885198198 , 0.6468155944505207 ± 0.07381127834292557 , 0.7409536976980255 ± 0.0716510116920765 , 0.581152620922629 ± 0.09217169519727378 , 0.6468155944505208 ± 0.07381127834292558 , 0.008703125 ± 0.003858079 , -7.8 ± 4.166533331199932 , 7.8 ± 4.166533331199932 , -71.0 ± 67.62248146881332 , 71.0 ± 67.62248146881332 , 1.2 ± 3.4871191548325386 , 3.2 ± 1.8330302779823362 , -1.8 ± 1.1661903789690602 , 1.8 ± 1.1661903789690602
fold 9,  0.42347485927304884 ± 0.0199360201635318 , 0.5947104641193209 ± 0.019781421312052287 , 0.6980720667967961 ± 0.07253994382163152 , 0.5241080817322965 ± 0.03816255256078546 , 0.5947104641193208 ± 0.01978142131205228 , 0.007898437 ± 0.002953771 , -13.2 ± 7.249827584156743 , 13.2 ± 7.249827584156743 , -118.4 ± 72.49993103444996 , 118.4 ± 72.49993103444996 , -5.4 ± 7.964923100695951 , 7.4 ± 6.151422599691879 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 10,  0.39802401801392706 ± 0.11362698936348602 , 0.5600002582573291 ± 0.11616314630689668 , 0.6510330442976818 ± 0.08154967360724408 , 0.5438021672485485 ± 0.20537779749283858 , 0.5600002582573291 ± 0.11616314630689667 , 0.01565625 ± 0.008569808 , -13.4 ± 14.207040508142432 , 17.0 ± 9.612491872558333 , -155.8 ± 166.42764193486607 , 171.0 ± 150.7673704751794 , 1.6 ± 6.1838499334961226 , 5.6 ± 3.0724582991474434 , -2.4 ± 3.1368774282716245 , 2.8 ± 2.7856776554368237
unet++ mobilenet_v2 jaccard
fold 1,  0.4554021408944083 ± 0.1484634268311123 , 0.6104919591033793 ± 0.15066018536887146 , 0.6097841977837958 ± 0.13976125620663746 , 0.6290258892824713 ± 0.19224000018039322 , 0.6104919591033793 ± 0.15066018536887144 , 0.021128906 ± 0.011875503 , -5.2 ± 10.57166022912201 , 8.4 ± 8.260750571225353 , -131.2 ± 204.1836428316431 , 166.4 ± 176.67891781420894 , 4.0 ± 7.26636084983398 , 6.4 ± 5.276362383309168 , -0.8 ± 1.6 , 1.6 ± 0.8
fold 2,  0.46651428496736996 ± 0.08139353709968537 , 0.6322812596910266 ± 0.07103456301820064 , 0.6862647304230615 ± 0.05073930294969583 , 0.5899202960849653 ± 0.093630226797633 , 0.6322812596910266 ± 0.07103456301820064 , 0.01865625 ± 0.007876504 , -7.6 ± 6.406246951218787 , 8.4 ± 5.314132102234569 , -143.6 ± 82.97132034624977 , 143.6 ± 82.97132034624977 , -1.2 ± 2.7129319932501077 , 2.0 ± 2.1908902300206643 , -1.4 ± 1.3564659966250538 , 1.4 ± 1.3564659966250538
fold 3,  0.4944121310523727 ± 0.13628868518339915 , 0.6493405692973636 ± 0.1355680862484492 , 0.6641151798361242 ± 0.08161661850295712 , 0.6616507857644505 ± 0.1856312978203076 , 0.6493405692973637 ± 0.1355680862484492 , 0.028841797 ± 0.020837162 , -19.8 ± 26.20228997625971 , 22.2 ± 24.20247921184935 , -302.2 ± 317.5628441741886 , 307.0 ± 312.924911120863 , -0.4 ± 3.0724582991474434 , 2.8 ± 1.32664991614216 , -3.4 ± 5.0039984012787215 , 3.8 ± 4.707440918375927
fold 4,  0.3742491275705929 ± 0.14282113676038166 , 0.5283675776358903 ± 0.15754923386529876 , 0.6196956418707741 ± 0.10628204039560273 , 0.47230746006317065 ± 0.17788551569900163 , 0.5283675776358903 ± 0.15754923386529876 , 0.028136719 ± 0.0067201415 , -8.2 ± 10.166612021711067 , 11.4 ± 6.374950980203691 , -332.0 ± 104.89041900955492 , 332.0 ± 104.89041900955492 , 2.6 ± 7.49933330370107 , 6.2 ± 4.955804677345548 , -1.4 ± 1.624807680927192 , 1.8 ± 1.16619037896906
fold 5,  0.44161752332072923 ± 0.05624901165195004 , 0.610534547491502 ± 0.054777171782551315 , 0.6532911476972594 ± 0.01847319358959413 , 0.579930470026705 ± 0.08890746434917765 , 0.610534547491502 ± 0.05477717178255135 , 0.023574218 ± 0.009386048 , -6.0 ± 6.48074069840786 , 6.0 ± 6.48074069840786 , -166.4 ± 142.06561864152778 , 166.4 ± 142.06561864152778 , 1.2 ± 5.3065996645686395 , 4.4 ± 3.2 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 6,  0.38619044688825227 ± 0.1668119118761785 , 0.5347827650857718 ± 0.18789063885921728 , 0.7518830372575908 ± 0.10896360383594973 , 0.47261826535646023 ± 0.21895523125639846 , 0.5347827650857718 ± 0.18789063885921725 , 0.008587891 ± 0.0040420326 , -4.4 ± 9.520504188329525 , 9.6 ± 4.223742416388576 , -63.4 ± 71.37114262781562 , 73.8 ± 60.555429153792645 , -0.2 ± 9.389355675444403 , 7.4 ± 5.782732917920384 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 7,  0.3660705027830714 ± 0.08412506881869389 , 0.5301815965968453 ± 0.0937931011803177 , 0.5844549986418361 ± 0.15701716810345448 , 0.516316180677017 ± 0.1334664192901743 , 0.5301815965968453 ± 0.09379310118031768 , 0.02304492 ± 0.015109892 , -11.6 ± 4.454211490264017 , 11.6 ± 4.454211490264017 , -221.8 ± 271.483627498971 , 233.8 ± 261.220519867793 , -2.2 ± 11.070682002478437 , 9.4 ± 6.248199740725323 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 8,  0.4491637955829904 ± 0.07662393863371686 , 0.6161537778345678 ± 0.07081463173707696 , 0.6716678669758382 ± 0.06452519046811767 , 0.5761743669595452 ± 0.09750029494026151 , 0.6161537778345678 ± 0.070814631737077 , 0.009601563 ± 0.0036878828 , -11.0 ± 5.0990195135927845 , 11.0 ± 5.0990195135927845 , -71.6 ± 52.96262833357121 , 71.6 ± 52.96262833357121 , -1.8 ± 2.9933259094191533 , 3.0 ± 1.7888543819998317 , -1.4 ± 1.3564659966250536 , 1.8 ± 0.7483314773547883
fold 9,  0.4250231495982043 ± 0.06427650413489618 , 0.5935763185768305 ± 0.06517905320307224 , 0.5799744786025111 ± 0.07467695678199325 , 0.6113835727062521 ± 0.06912580051576547 , 0.5935763185768304 ± 0.06517905320307223 , 0.009041015 ± 0.0029466592 , -8.2 ± 5.1536394906900505 , 8.6 ± 4.454211490264017 , -62.0 ± 65.09070594178557 , 62.0 ± 65.09070594178557 , -2.6 ± 6.8585712797928995 , 6.2 ± 3.9191835884530852 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
fold 10,  0.41616918006190956 ± 0.06730758383671043 , 0.5846722302676222 ± 0.06458156133569952 , 0.597215136305415 ± 0.05742554407575636 , 0.6055602456672309 ± 0.1627117776874229 , 0.5846722302676222 ± 0.06458156133569953 , 0.016505858 ± 0.008669946 , -14.6 ± 15.742934923323542 , 19.0 ± 10.0 , -115.2 ± 141.97098295074244 , 142.0 ± 115.16423055792974 , -1.6 ± 11.001818031580052 , 9.2 ± 6.241794613730894 , -2.0 ± 3.687817782917155 , 2.8 ± 3.124099870362662
unet++ timm-efficientnet-b0 jaccard
fold 1,  0.4879566190167889 ± 0.13750976330571935 , 0.6434648692624394 ± 0.13452599798254541 , 0.6399971192922229 ± 0.09758960896305272 , 0.6546149326627752 ± 0.1756754723614402 , 0.6434648692624394 ± 0.13452599798254544 , 0.01965625 ± 0.012452127 , -6.0 ± 10.334408546211051 , 8.4 ± 8.499411744350311 , -157.2 ± 145.0343407610763 , 157.2 ± 145.0343407610763 , 1.2 ± 6.337191807101945 , 5.6 ± 3.2 , -0.8 ± 0.7483314773547883 , 0.8 ± 0.7483314773547883
fold 2,  0.472369576114021 ± 0.04583845594309534 , 0.6403785064074219 ± 0.0406997866105637 , 0.6793505425776067 ± 0.05462258947666856 , 0.6112775415380567 ± 0.06235477165587495 , 0.6403785064074219 ± 0.04069978661056369 , 0.01906836 ± 0.0076852166 , -7.4 ± 8.475848040166836 , 9.0 ± 6.752777206453653 , -135.8 ± 82.54065664870858 , 135.8 ± 82.54065664870858 , -0.8 ± 5.2687759489277965 , 5.2 ± 1.16619037896906 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 3,  0.5337940829384004 ± 0.11281586217009056 , 0.6882040985997351 ± 0.10666917665528375 , 0.709034799015544 ± 0.06070916720146959 , 0.6766114781655805 ± 0.14200922504987856 , 0.6882040985997351 ± 0.10666917665528372 , 0.02620703 ± 0.020505333 , -13.4 ± 12.191800523302536 , 15.0 ± 10.158740079360236 , -254.4 ± 162.67218569872355 , 254.4 ± 162.67218569872355 , 6.4 ± 11.534296684236972 , 7.2 ± 11.05260150371848 , -4.2 ± 4.995998398718719 , 4.2 ± 4.995998398718719
fold 4,  0.4013415959177816 ± 0.12135998702163739 , 0.561722436700976 ± 0.12809275346068671 , 0.6175385021030093 ± 0.09293534994503037 , 0.5244844987861892 ± 0.14913516216431763 , 0.561722436700976 ± 0.1280927534606868 , 0.028585937 ± 0.008158436 , -8.2 ± 7.166589146867567 , 8.2 ± 7.166589146867567 , -329.0 ± 159.28967323715622 , 329.0 ± 159.28967323715622 , -1.6 ± 8.309031231136395 , 7.6 ± 3.7202150475476548 , -1.2 ± 1.6 , 1.6 ± 1.2000000000000002
fold 5,  0.43155131464568985 ± 0.05035938727886526 , 0.6011566478994821 ± 0.04998349985702773 , 0.701898592072238 ± 0.023344413426156313 , 0.5328148458691601 ± 0.08168607521101189 , 0.6011566478994821 ± 0.04998349985702769 , 0.022660157 ± 0.009153905 , -8.4 ± 10.68831137270991 , 11.6 ± 7.08801805866774 , -202.6 ± 182.293828749083 , 202.6 ± 182.293828749083 , -0.4 ± 8.187795796183488 , 7.2 ± 3.919183588453085 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 6,  0.3553087633448147 ± 0.18911695749290588 , 0.49194340749835497 ± 0.2344754034308782 , 0.7584569650881582 ± 0.1763256941509427 , 0.4301200258768499 ± 0.2116438341093652 , 0.49194340749835497 ± 0.23447540343087817 , 0.009333985 ± 0.004905857 , -2.8 ± 15.065191668213185 , 12.4 ± 9.00222194794152 , -66.2 ± 67.87753678500715 , 81.4 ± 48.61933771659174 , -0.8 ± 13.196969349058897 , 11.6 ± 6.343500610861483 , 0.2 ± 0.4 , 0.2 ± 0.4
fold 7,  0.38995587578594987 ± 0.08336016927928233 , 0.5560293633590707 ± 0.08476810283584327 , 0.6341236361293336 ± 0.15948784821787865 , 0.5224936646871232 ± 0.08748934749353793 , 0.5560293633590706 ± 0.08476810283584325 , 0.020554688 ± 0.012375303 , -10.4 ± 4.317406628984581 , 10.4 ± 4.317406628984581 , -207.0 ± 231.26435090605727 , 249.8 ± 184.20684026387292 , 1.8 ± 9.495261976375375 , 7.0 ± 6.663332499583072 , -0.8 ± 1.32664991614216 , 1.2 ± 0.9797958971132713
fold 8,  0.4598365980256466 ± 0.07287156368404657 , 0.6265649110367184 ± 0.0685323944089498 , 0.6757792501761893 ± 0.10558461783074288 , 0.5956374284298626 ± 0.08234670174842543 , 0.6265649110367183 ± 0.06853239440894977 , 0.009880859 ± 0.0048195366 , -6.6 ± 1.7435595774162693 , 6.6 ± 1.7435595774162693 , -47.8 ± 45.79257581748378 , 53.0 ± 39.6585425854254 , 0.0 ± 2.6076809620810595 , 2.4 ± 1.019803902718557 , -1.2 ± 1.4696938456699067 , 1.2 ± 1.4696938456699067
fold 9,  0.43320653293816613 ± 0.048341426638084294 , 0.6029381602986965 ± 0.047138896855532984 , 0.6242611124487053 ± 0.06432028205968669 , 0.5962972861684179 ± 0.08624142307584737 , 0.6029381602986965 ± 0.047138896855532984 , 0.008486329 ± 0.0029668992 , -9.2 ± 5.635601121442149 , 9.2 ± 5.635601121442149 , -78.4 ± 57.915800952762446 , 78.4 ± 57.915800952762446 , -1.8 ± 5.491812087098392 , 5.4 ± 2.0591260281974 , -0.8 ± 1.1661903789690602 , 0.8 ± 1.1661903789690602
fold 10,  0.3920453279192939 ± 0.0879694449259586 , 0.5578458212339952 ± 0.08588302160353373 , 0.6356689922890876 ± 0.09354408936430647 , 0.539517173570325 ± 0.17011200643757002 , 0.5578458212339952 ± 0.08588302160353377 , 0.016017579 ± 0.008635365 , -13.2 ± 18.345571672749802 , 19.6 ± 11.253443917308159 , -167.4 ± 167.5656289338598 , 199.0 ± 128.4523257866513 , 5.6 ± 7.83836717690617 , 8.4 ± 4.715930449020639 , -3.0 ± 4.242640687119285 , 3.4 ± 3.9293765408777
unet++ timm-efficientnet-b1 jaccard
fold 1,  0.492752365911465 ± 0.14933915422918118 , 0.6457685313385657 ± 0.14455043517463337 , 0.6357419239892562 ± 0.13099469204786215 , 0.6658403212482711 ± 0.17506628969785 , 0.6457685313385657 ± 0.14455043517463334 , 0.01973047 ± 0.012000917 , -7.4 ± 7.552483035399683 , 9.0 ± 5.549774770204643 , -153.8 ± 186.3409777799827 , 155.0 ± 185.34400448895022 , 2.8 ± 5.635601121442148 , 5.2 ± 3.54400902933387 , -1.2 ± 1.16619037896906 , 1.2 ± 1.16619037896906
fold 2,  0.4734582322282931 ± 0.04519430632748919 , 0.6413707076574714 ± 0.04170180886425891 , 0.7062471287892272 ± 0.047376477382346883 , 0.5911711859090885 ± 0.058370640029852906 , 0.6413707076574714 ± 0.04170180886425888 , 0.018496094 ± 0.007652431 , -11.6 ± 8.616263691415206 , 11.6 ± 8.616263691415206 , -182.0 ± 108.93851476865288 , 182.0 ± 108.93851476865288 , -4.2 ± 2.3151673805580453 , 4.2 ± 2.3151673805580453 , -1.8 ± 1.469693845669907 , 1.8 ± 1.469693845669907
fold 3,  0.5001944790423851 ± 0.1216793813784615 , 0.6569858528625986 ± 0.12161118057969032 , 0.739023737934434 ± 0.04983483762586222 , 0.6053779228899855 ± 0.1511635142145879 , 0.6569858528625986 ± 0.12161118057969032 , 0.02635547 ± 0.019800283 , -23.4 ± 24.5161171477051 , 23.4 ± 24.5161171477051 , -372.8 ± 313.4188252163549 , 372.8 ± 313.4188252163549 , -2.6 ± 1.4966629547095764 , 2.6 ± 1.4966629547095764 , -3.8 ± 4.66476151587624 , 3.8 ± 4.66476151587624
fold 4,  0.3757185983101591 ± 0.14543772734800448 , 0.5292562876801318 ± 0.1606292176034677 , 0.6744465956398572 ± 0.09028848739207389 , 0.4551444568205721 ± 0.17845016001468253 , 0.5292562876801318 ± 0.1606292176034677 , 0.027076174 ± 0.007358961 , -6.0 ± 10.449880382090505 , 10.4 ± 6.086049621881176 , -327.8 ± 139.14510411796743 , 327.8 ± 139.14510411796743 , 3.4 ± 11.394735626595292 , 9.4 ± 7.28285658241325 , -1.8 ± 1.9390719429665317 , 1.8 ± 1.9390719429665317
fold 5,  0.46722428698675733 ± 0.04962124371348631 , 0.6352863025531796 ± 0.0471956085142568 , 0.6802875937148796 ± 0.04250586302879015 , 0.6067885668669677 ± 0.09598404975451902 , 0.6352863025531796 ± 0.04719560851425685 , 0.022251954 ± 0.009187528 , -6.4 ± 8.35703296631047 , 8.4 ± 6.343500610861483 , -141.0 ± 158.33761397722273 , 159.0 ± 140.25262920886723 , -0.8 ± 3.0594117081556713 , 2.4 ± 2.0591260281974 , 0.2 ± 0.7483314773547883 , 0.6 ± 0.48989794855663565
fold 6,  0.3640299548542908 ± 0.17987712938223233 , 0.5064448902089007 ± 0.20948142019929272 , 0.7626651045000405 ± 0.14875811955664242 , 0.438697149436035 ± 0.21432508441284365 , 0.5064448902089007 ± 0.20948142019929272 , 0.009042969 ± 0.0046512145 , -5.2 ± 11.303096920755832 , 11.2 ± 5.418486873657627 , -78.0 ± 67.01044694672615 , 82.4 ± 61.51942782568772 , -5.6 ± 8.685620300243386 , 8.8 ± 5.418486873657627 , 0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 7,  0.39201281131536403 ± 0.094626604872956 , 0.5562666189380785 ± 0.1025665513563923 , 0.5747955389974293 ± 0.14041197104488393 , 0.5570145612159754 ± 0.11994684799267587 , 0.5562666189380785 ± 0.10256655135639232 , 0.022074219 ± 0.014326391 , -10.0 ± 6.841052550594828 , 10.0 ± 6.841052550594828 , -192.4 ± 259.06493394514047 , 216.4 ± 239.38136936695804 , -1.0 ± 9.09945053286186 , 7.0 ± 5.89915248150105 , -0.6 ± 0.7999999999999999 , 0.6 ± 0.7999999999999999
fold 8,  0.40825283362778303 ± 0.09460675025462738 , 0.5736944501566096 ± 0.09103767214118645 , 0.6865976466347867 ± 0.09598250726830447 , 0.4969990940802115 ± 0.10072808518898328 , 0.5736944501566096 ± 0.09103767214118641 , 0.009888671 ± 0.004107216 , -11.6 ± 2.65329983228432 , 11.6 ± 2.65329983228432 , -97.2 ± 55.30786562506277 , 97.2 ± 55.30786562506277 , -1.4 ± 4.6303347611160905 , 4.6 ± 1.4966629547095764 , -1.6 ± 1.624807680927192 , 2.0 ± 1.0954451150103321
fold 9,  0.42773493740435864 ± 0.06562231341342367 , 0.5961174756743158 ± 0.06668612470077152 , 0.6114739604012922 ± 0.09324865349846712 , 0.5891773364071017 ± 0.06374760766033503 , 0.5961174756743158 ± 0.06668612470077152 , 0.0085625 ± 0.0026407044 , -11.0 ± 5.291502622129181 , 11.0 ± 5.291502622129181 , -80.0 ± 62.469192407137776 , 80.0 ± 62.469192407137776 , -6.8 ± 5.035871324805669 , 7.2 ± 4.445222154178574 , -1.0 ± 0.6324555320336759 , 1.0 ± 0.6324555320336759
