 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,84,83,3.8284,323.3087
2,101,67,16.2426,205.8528
3,141,50,31.3137,0
4,158,59,41.2132,0
5,195,77,25.3137,0
6,164,81,12.8995,0
7,165,74,9.2426,0
8,164,88,36.1421,0
9,234,271,17.1421,0
10,256,208,4.8284,0
