 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,178,237,22.4142,99.1838
2,176,206,15.6569,0
3,168,210,11.6569,0
4,176,206,11.0711,0
5,186,176,12.6569,0
6,187,148,11.8284,0
7,179,164,11.4853,0
8,188,165,8.6569,0
9,184,152,5.2426,0
10,187,161,4.4142,0
11,187,144,4,0
12,187,161,2.8284,0
13,206,238,4.8284,0
