 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,91,248,16.9706,246.9239
2,100,250,19.7279,0
3,109,234,12.8995,0
4,117,232,10.4853,0
5,117,225,8.2426,0
6,102,256,7.4142,0
7,123,222,7.2426,0
8,95,254,6.6569,0
9,123,219,5.4142,0
10,118,217,1,0
11,98,231,37.0416,0
12,159,116,6,0
13,179,136,6.2426,0
