 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,86,94,5.8284,241.9533
2,107,148,17.8284,0
3,132,156,7.4142,0
4,167,108,5.8284,0
5,172,98,6.8284,0
6,175,108,4.4142,0
7,176,103,2.4142,0
8,189,118,7.2426,0
