 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,128,124,15.8995,255.4092
2,123,122,5.8284,0
3,126,170,5.2426,0
4,131,185,34.1127,0
5,135,190,4,0
6,138,153,5.2426,0
7,141,195,39.4558,0
8,181,175,5.8284,0
9,215,134,5.4142,0
