 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,7,250,11.6569,92.3553
2,24,267,5.6569,13.2426
3,46,281,15.0711,242.0955
4,51,307,7.4142,253.3675
5,146,221,14.6569,0
6,147,91,2,0
7,148,99,12.8284,0
8,154,196,9.6569,0
9,159,248,4.4142,0
10,171,256,6.4142,0
11,174,46,5,0
12,181,135,13.0711,0
13,213,126,10.8284,0
14,242,206,10.0711,0
