 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,64,139,8,136.598
2,65,123,12.4853,186.4386
3,69,183,5.8284,0
4,85,127,8.2426,0
5,88,165,15.8995,0
6,101,168,8.0711,0
7,111,136,6.2426,0
8,113,143,3.4142,0
9,122,150,3,0
10,136,149,16.8995,0
11,139,153,5.2426,0
12,163,137,20.5563,0
13,213,158,15.6569,0
