 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,71,187,44.5563,202.0538
2,98,160,16.4853,0
3,100,195,15.8995,0
4,112,136,8.8284,0
5,129,219,5.4142,0
6,145,137,11.2426,0
7,136,129,10.8284,0
8,149,124,4.2426,0
9,139,204,23.4142,0
10,150,204,3,0
11,161,188,3.4142,0
12,161,194,5.6569,0
13,166,180,35.0416,0
