 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,132,93,20.1421,197.5685
2,143,132,5,0
3,145,128,4.4142,0
4,153,83,11.2426,0
5,171,170,4,0
6,189,113,2,0
