 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,138,164,17.3137,211.7107
2,146,140,6.8284,66.5563
3,166,130,47.2132,0
4,169,186,3.8284,0
5,191,136,18.4853,0
6,197,192,27.3137,0
7,218,152,31.9706,0
8,226,185,5.6569,0
