 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,95,270,30.8701,526.3919
2,120,246,15.0618,0
3,120,246,13.8995,0
4,141,234,13.4853,0
5,117,250,10.0711,0
6,131,230,7.2426,0
7,117,250,5.8284,0
8,128,236,3.4142,0
9,126,219,33.8701,0
10,113,242,7.2426,0
11,104,248,6.2426,0
12,126,186,4.8284,0
13,134,175,9.8284,0
14,146,146,14.4853,0
15,149,130,23.7279,0
16,155,118,17.7279,0
17,182,223,41.1127,0
18,196,125,6.8284,0
19,208,118,5.2426,0
