 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,79,244,3,176.9828
2,94,251,7.2426,44.8995
3,113,205,9.2426,224.397
4,139,237,18.8284,0
5,154,219,5.4142,0
6,175,16,21.4853,0
7,184,117,5.4142,0
8,191,105,7.4142,0
9,193,52,5.2426,0
10,199,50,3.8284,0
11,199,55,2.8284,0
12,215,86,31.799,0
13,201,85,17.7279,0
14,213,81,2.4142,0
15,203,121,11.2426,0
16,258,30,12.8284,0
17,261,81,35.5563,0
18,269,81,34.9706,0
19,279,118,12.6569,0
20,272,36,10.2426,0
21,277,56,9.2426,0
