 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,0,309,2,80.5269
2,33,287,6.4142,246.4386
3,129,180,24.2426,0
4,138,171,10.2426,0
5,204,201,5.8284,0
6,221,189,4.8284,0
7,228,174,14.2426,0
8,169,111,15.8995,0
9,169,111,4.8284,0
10,169,111,4.8284,0
11,218,225,26.3137,0
