 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,134,261,2.4142,25.6569
2,142,243,5.8284,40.0711
3,159,126,9.2426,55.7279
4,174,268,4.2426,122.0122
5,177,189,6.2426,0
6,189,294,6.8284,0
7,199,305,3.8284,0
8,212,296,3.8284,0
9,229,181,3.4142,0
10,267,202,27.1421,0
11,243,188,10.0711,0
12,238,194,4.8284,0
13,238,194,4.2426,0
14,241,193,4.2426,0
15,236,193,2.4142,0
16,238,184,9.0711,0
