 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,127,158,18.3137,32.0711
2,131,239,2,0
3,139,180,23.7279,0
4,162,191,28.7279,0
5,142,204,6.6569,0
6,146,214,5,0
7,154,187,3.8284,0
