 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,24,170,24.0711,45.4853
2,32,165,26,40.0711
3,34,199,3,342.7229
4,46,187,81.6274,0
5,124,184,4.8284,0
6,120,179,3,0
7,117,196,2.4142,0
8,136,197,16.0711,0
9,213,217,5.2426,0
10,234,144,3,0
11,256,179,4.4142,0
