 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,18,114,7.4142,398.4214
2,32,95,2,40.1421
3,36,104,2,37.3137
4,55,87,2.8284,8.4142
5,67,145,3.4142,0
6,72,79,4,0
7,98,71,18.0711,0
8,97,51,5.6569,0
9,90,52,4.2426,0
10,101,75,2.4142,0
11,110,136,9.2426,0
12,115,108,3,0
13,140,132,9.4853,0
14,144,121,5,0
15,155,79,38.3848,0
16,170,124,1,0
17,204,95,17.0711,0
18,184,95,6.8284,0
19,184,91,5.4142,0
20,184,100,29.5563,0
