 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,100,233,45.8701,223.8112
2,136,226,4,75.1421
3,138,273,6.4142,0
4,148,151,4.4142,0
5,158,146,30.3137,0
6,184,110,22.1421,0
7,159,135,8.2426,0
8,156,127,6.4142,0
9,162,128,5.8284,0
10,167,126,5.8284,0
11,168,119,2.4142,0
12,156,185,3,0
13,156,277,7.4142,0
14,175,211,19.2426,0
15,186,241,6.2426,0
16,192,239,13.8284,0
