 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,12,192,16.8995,302.6812
2,143,168,28.8995,295.7523
3,159,182,14.0711,0
4,175,176,6.4142,0
5,258,187,7.8284,0
6,270,150,14.4853,0
7,292,173,11.2426,0
8,299,163,5.4142,0
9,303,169,3.4142,0
