 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,99,168,31.3137,345.4092
2,115,199,13.0711,0
3,121,144,4.2426,0
4,125,219,1,0
5,139,129,6.2426,0
6,167,217,4.4142,0
7,180,121,6.4142,0
8,180,127,8.8284,0
9,197,166,13.4853,0
10,198,182,27.3137,0
11,200,159,4.8284,0
12,202,143,18.8995,0
13,202,156,21.0711,0
