 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,139,104,10.6569,302.0955
2,156,194,15.3137,0
3,160,123,40.6569,0
4,163,196,3.8284,0
5,171,120,27.799,0
6,177,229,4.8284,0
7,181,122,10.0711,0
