 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,87,145,20.4853,285.9239
2,64,137,7.8284,240.7817
3,63,144,7.2426,433.2498
4,68,100,17.4853,179.3259
5,83,86,4.2426,0
6,99,186,34.1421,0
7,103,126,10.4142,0
8,131,203,13.2426,0
9,138,70,18.8995,0
10,138,70,16.8995,0
11,134,79,10.6569,0
12,150,54,6.6569,0
13,140,149,7.2426,0
14,146,223,1,0
15,157,81,6.8284,0
16,175,189,6.8284,0
17,182,155,7.2426,0
18,184,98,2.4142,0
19,193,210,26.5563,0
20,201,164,1,0
21,273,250,24.5563,0
