 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,96,259,5.8284,60.5563
2,105,172,6.4142,239.8112
3,136,117,25.9706,106.0122
4,154,102,11.0711,0
5,154,102,8.2426,0
6,166,97,6.6569,0
7,165,270,19.0711,0
8,141,267,8.6569,0
9,139,261,7.4142,0
10,152,264,7.2426,0
11,144,265,3.8284,0
12,188,69,29.4853,0
13,204,40,1,0
