 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,53,157,5,220.2965
2,57,196,8.2426,0
3,64,125,4.2426,0
4,67,187,4.8284,0
5,78,127,4,0
6,92,112,12.4142,0
7,108,126,7.2426,0
8,116,160,17.0711,0
9,121,178,31.1421,0
10,158,189,12.6569,0
11,148,187,3,0
12,126,169,10.0711,0
13,142,172,11.6569,0
