 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,120,180,36.5563,28.0711
2,146,168,4,107.669
3,154,251,36.4853,290.7229
4,148,226,13.7279,0
5,161,214,4.2426,0
6,154,1,6,0
7,154,145,9,0
8,180,98,8.8284,0
9,199,224,14.4853,0
10,194,229,8.2426,0
11,199,224,7.6569,0
12,206,230,2.4142,0
13,218,130,8.6569,0
