 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,113,194,8.6569,49.5563
2,105,186,7.2426,341.2498
3,104,192,2.8284,0
4,112,200,11.6569,0
5,132,283,4,0
6,153,130,4.2426,0
7,157,246,7.8284,0
8,160,122,8.0711,0
9,168,249,4.4142,0
10,177,215,1,0
11,181,193,7,0
12,233,92,29.2132,0
13,201,115,13.4853,0
14,195,113,6.8284,0
15,205,107,5.8284,0
16,200,120,5.4142,0
17,202,101,3.8284,0
