 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,97,214,7.2426,38.7279
2,118,213,15.8995,169.669
3,142,134,14.4853,276.5807
4,158,144,6.2426,0
5,157,139,3.4142,0
6,159,125,6,0
7,160,99,9.2426,0
8,175,107,9.0711,0
9,166,96,7.6569,0
10,182,167,10.8284,0
11,178,185,10.2426,0
12,177,176,2,0
13,228,154,6.4142,0
14,236,111,2.8284,0
15,259,143,23.4853,0
16,260,133,49.3553,0
17,264,124,22.5563,0
