 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,65,157,26.0711,328.0366
2,65,163,2.4142,0
3,71,181,7.6569,0
4,79,168,3.8284,0
5,84,184,13.8284,0
6,91,156,5.8284,0
7,96,146,6.6569,0
8,108,137,7,0
9,148,197,7.2426,0
10,154,215,4.8284,0
11,158,199,4.4142,0
12,167,224,4,0
13,169,201,4,0
14,173,116,13.2426,0
15,209,115,4.2426,0
16,219,106,13.0711,0
17,221,133,8.4142,0
18,230,123,3.4142,0
19,231,116,13.0711,0
20,239,124,6.2426,0
21,245,99,4.4142,0
22,249,106,6.2426,0
