 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,76,150,5,389.0955
2,79,59,5,145.7696
3,101,57,1,362.2792
4,156,180,3,0
5,164,123,4.8284,0
6,168,100,24.0711,0
7,191,226,9.8284,0
8,205,221,10.2426,0
9,216,193,3,0
10,217,86,2.8284,0
11,222,191,3.4142,0
12,224,74,13.8284,0
13,233,88,9.2426,0
14,275,77,33.6985,0
15,276,117,28.2132,0
16,237,116,23.9706,0
