 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,123,137,16.3137,148.3553
2,126,158,9.4142,0
3,137,180,3.8284,0
4,147,137,10.2426,0
5,148,189,8.4142,0
6,160,184,1.4142,0
7,162,135,5,0
8,183,143,3,0
9,185,180,17.7279,0
