 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,116,162,5.4142,166.9828
2,124,178,20.8995,0
3,139,171,2,0
4,197,148,4.8284,0
5,199,139,49.5269,0
6,203,187,9.4142,0
7,215,202,9.0711,0
8,212,186,7.6569,0
9,208,192,5.8284,0
10,206,197,2,0
11,229,180,8.8284,0
12,230,199,6.4142,0
