 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,114,138,19.8284,318.9239
2,118,123,7.4142,0
3,119,180,15.8284,0
4,139,107,8.4142,0
5,143,109,9.8284,0
6,158,101,6.8284,0
7,166,237,4.4142,0
8,168,225,10.4142,0
9,185,100,12.6569,0
10,192,115,9.8284,0
11,198,103,7.8284,0
12,191,133,8,0
13,191,225,6.2426,0
14,194,97,30.8284,0
15,229,211,13,0
