 ,coordinate x,coordinate y,Filopodia length pixels,Edge length pixels
1,103,173,3,76.5563
2,132,84,33.4558,282.4802
3,135,165,14.8284,0
4,152,157,7.2426,0
5,152,164,3.4142,0
6,187,191,2.8284,0
7,199,185,2.4142,0
8,203,220,40.7279,0
9,209,76,3.4142,0
10,225,162,45.3553,0
11,227,121,8.6569,0
12,233,136,12.6569,0
